pc11_state_id,pc11_district_id,pc11_subdistrict_id,state_name,district_name,subdistrict_name,subdistrict_population,ann_avg_pop_weight_pm2.5_2022,pol_lev_category
24,468,00000,gujarat,kachchh,rann of kachchh,8724,63.31017460217232,40 to 80
24,468,03722,gujarat,kachchh,lakhpat,71667,47.24335571972834,40 to 80
24,468,03723,gujarat,kachchh,rapar,228364,59.51195380234086,40 to 80
24,468,03724,gujarat,kachchh,bhachau,264201,54.926597060458214,40 to 80
24,468,03725,gujarat,kachchh,anjar,235340,50.711141244127106,40 to 80
24,468,03726,gujarat,kachchh,bhuj,640639,47.77082690625035,40 to 80
24,468,03727,gujarat,kachchh,nakhatrana,213076,43.287544833851214,40 to 80
24,468,03728,gujarat,kachchh,abdasa,157103,39.68591533595065,20 to 40
24,468,03729,gujarat,kachchh,mandvi,244518,38.966903865598745,20 to 40
24,468,03730,gujarat,kachchh,mundra,113744,42.8051106480214,40 to 80
24,468,03731,gujarat,kachchh,gandhidham,240252,50.99188627714727,40 to 80
24,469,03732,gujarat,banas kantha,vav,311295,73.34778910751362,40 to 80
24,469,03733,gujarat,banas kantha,tharad,408643,70.79352255526611,40 to 80
24,469,03734,gujarat,banas kantha,dhanera,331886,59.01911743168434,40 to 80
24,469,03735,gujarat,banas kantha,dantiwada,180224,51.828621830867064,40 to 80
24,469,03736,gujarat,banas kantha,amirgadh,130872,47.178847428235834,40 to 80
24,469,03737,gujarat,banas kantha,danta,169568,43.80578315860348,40 to 80
24,469,03738,gujarat,banas kantha,vadgam,226176,48.38228453298626,40 to 80
24,469,03739,gujarat,banas kantha,palanpur,554295,50.348729108955546,40 to 80
24,469,03740,gujarat,banas kantha,deesa,698897,57.872193771286696,40 to 80
24,469,03741,gujarat,banas kantha,deodar,169668,69.49731681962399,40 to 80
24,469,03742,gujarat,banas kantha,bhabhar,138235,71.03407601579637,40 to 80
24,469,03743,gujarat,banas kantha,kankrej,272430,63.48553810220843,40 to 80
24,470,03744,gujarat,patan,santalpur,208975,68.8021896347419,40 to 80
24,470,03745,gujarat,patan,radhanpur,235187,68.63544202084215,40 to 80
24,470,03746,gujarat,patan,sidhpur,180171,49.73515734715728,40 to 80
24,470,03747,gujarat,patan,patan,432253,53.03618381569995,40 to 80
24,470,03748,gujarat,patan,harij,146432,58.47063300715846,40 to 80
24,470,03749,gujarat,patan,sami,245241,67.45014889597267,40 to 80
24,470,03750,gujarat,patan,chanasma,134944,51.793195624559495,40 to 80
24,471,03751,gujarat,mahesana,satlasana,70001,45.888627627048194,40 to 80
24,471,03752,gujarat,mahesana,kheralu,104605,45.42445634625404,40 to 80
24,471,03753,gujarat,mahesana,unjha,191251,49.18915908511111,40 to 80
24,471,03754,gujarat,mahesana,visnagar,264852,46.62048169027133,40 to 80
24,471,03755,gujarat,mahesana,vadnagar,138831,44.13619606279175,40 to 80
24,471,03756,gujarat,mahesana,vijapur,298394,43.649347156393965,40 to 80
24,471,03757,gujarat,mahesana,mahesana,687761,48.69873165415443,40 to 80
24,471,03758,gujarat,mahesana,becharaji,117533,53.648157576675544,40 to 80
24,471,03759,gujarat,mahesana,kadi,484665,50.04752463090019,40 to 80
24,472,03760,gujarat,sabar kantha,khedbrahma,242744,43.91497020253284,40 to 80
24,472,03761,gujarat,sabar kantha,vijaynagar,111359,42.3932970970215,40 to 80
24,472,03762,gujarat,sabar kantha,vadali,116240,44.74105221375047,40 to 80
24,472,03763,gujarat,sabar kantha,idar,375648,43.56547434879812,40 to 80
24,472,03764,gujarat,sabar kantha,bhiloda,320808,42.93052257815292,40 to 80
24,472,03765,gujarat,sabar kantha,meghraj,165587,43.22045998614987,40 to 80
24,472,03766,gujarat,sabar kantha,himatnagar,405957,43.16175092973189,40 to 80
24,472,03767,gujarat,sabar kantha,prantij,144917,42.47900200147342,40 to 80
24,472,03768,gujarat,sabar kantha,talod,149476,42.11672741279229,40 to 80
24,472,03769,gujarat,sabar kantha,modasa,334774,43.82080938460143,40 to 80
24,472,03770,gujarat,sabar kantha,dhansura,115790,44.20841368169408,40 to 80
24,472,03771,gujarat,sabar kantha,malpur,154663,44.593827117905136,40 to 80
24,472,03772,gujarat,sabar kantha,bayad,224824,44.98353346895183,40 to 80
24,473,03773,gujarat,gandhinagar,kalol,430434,47.56250725225811,40 to 80
24,473,03774,gujarat,gandhinagar,mansa,169149,42.8352292234225,40 to 80
24,473,03775,gujarat,gandhinagar,gandhinagar,471636,44.036447831307896,40 to 80
24,473,03776,gujarat,gandhinagar,dehgam,225216,40.58049063477915,40 to 80
24,474,03777,gujarat,ahmadabad,mandal,76331,57.27125217545379,40 to 80
24,474,03778,gujarat,ahmadabad,detroj-rampura,79190,51.56561329964739,40 to 80
24,474,03779,gujarat,ahmadabad,viramgam,184337,56.55625137109565,40 to 80
24,474,03780,gujarat,ahmadabad,sanand,344425,54.050130486280885,40 to 80
24,474,03781,gujarat,ahmadabad,ahmadabad city,6836734,51.51328641371215,40 to 80
24,474,03782,gujarat,ahmadabad,daskroi,341713,48.008684062575384,40 to 80
24,474,03783,gujarat,ahmadabad,dholka,260627,49.59676234977525,40 to 80
24,474,03784,gujarat,ahmadabad,bavla,184722,52.06248910925928,40 to 80
24,474,03785,gujarat,ahmadabad,ranpur,85679,47.382722883481826,40 to 80
24,474,03786,gujarat,ahmadabad,barwala,82733,48.016654711864106,40 to 80
24,474,03787,gujarat,ahmadabad,dhandhuka,183360,52.00507208109866,40 to 80
24,475,03788,gujarat,surendranagar,halvad,336451,56.29408811145978,40 to 80
24,475,03789,gujarat,surendranagar,dhrangadhra,261922,56.398404434506894,40 to 80
24,475,03790,gujarat,surendranagar,dasada,172119,63.22225257575529,40 to 80
24,475,03791,gujarat,surendranagar,lakhtar,72659,56.11896307979491,40 to 80
24,475,03792,gujarat,surendranagar,wadhwan,392632,52.70888334379434,40 to 80
24,475,03793,gujarat,surendranagar,muli,133063,47.60362972368043,40 to 80
24,475,03794,gujarat,surendranagar,chotila,257411,42.10383964841147,40 to 80
24,475,03795,gujarat,surendranagar,sayla,156590,44.354497239693515,40 to 80
24,475,03796,gujarat,surendranagar,chuda,87405,49.005838979506635,40 to 80
24,475,03797,gujarat,surendranagar,limbdi,164589,52.64568455291552,40 to 80
24,476,03798,gujarat,rajkot,maliya,105650,53.15940051068013,40 to 80
24,476,03799,gujarat,rajkot,morvi,393068,51.46567269492312,40 to 80
24,476,03800,gujarat,rajkot,tankara,130140,49.18555917594682,40 to 80
24,476,03801,gujarat,rajkot,wankaner,209682,49.85367847523831,40 to 80
24,476,03802,gujarat,rajkot,paddhari,118041,46.98931377650168,40 to 80
24,476,03803,gujarat,rajkot,rajkot,1498466,45.5183747280918,40 to 80
24,476,03804,gujarat,rajkot,lodhika,105526,44.30676395320899,40 to 80
24,476,03805,gujarat,rajkot,kotda sangani,167791,42.13688123390025,40 to 80
24,476,03806,gujarat,rajkot,jasdan,349736,41.07694092594331,40 to 80
24,476,03807,gujarat,rajkot,gondal,441943,42.99143572981021,40 to 80
24,476,03808,gujarat,rajkot,jamkandorna,93097,43.18970805321502,40 to 80
24,476,03809,gujarat,rajkot,upleta,220327,41.50192767578539,40 to 80
24,476,03810,gujarat,rajkot,dhoraji,231033,42.24422675165338,40 to 80
24,476,03811,gujarat,rajkot,jetpur,339013,43.85561706128186,40 to 80
24,477,03812,gujarat,jamnagar,okhamandal,157706,36.702261437745626,20 to 40
24,477,03813,gujarat,jamnagar,khambhalia,254288,42.10692714820121,40 to 80
24,477,03814,gujarat,jamnagar,jamnagar,799879,46.31487566981744,40 to 80
24,477,03815,gujarat,jamnagar,jodiya,118161,49.11707369175243,40 to 80
24,477,03816,gujarat,jamnagar,dhrol,120307,47.57818543285068,40 to 80
24,477,03817,gujarat,jamnagar,kalavad,283302,44.21301702370196,40 to 80
24,477,03818,gujarat,jamnagar,lalpur,234212,44.26561679740043,40 to 80
24,477,03819,gujarat,jamnagar,kalyanpur,197292,41.53397272087452,40 to 80
24,477,03820,gujarat,jamnagar,bhanvad,139955,39.36966506690606,20 to 40
24,477,03821,gujarat,jamnagar,jamjodhpur,174243,40.02589921866763,40 to 80
24,478,03822,gujarat,porbandar,porbandar,424871,40.74336667814156,40 to 80
24,478,03823,gujarat,porbandar,ranavav,144553,38.734530073160904,20 to 40
24,478,03824,gujarat,porbandar,kutiyana,110207,39.92165312862978,20 to 40
24,479,03825,gujarat,junagadh,manavadar,226350,39.991787285227225,20 to 40
24,479,03826,gujarat,junagadh,vanthali,121773,39.70393785569514,20 to 40
24,479,03827,gujarat,junagadh,junagadh,465916,38.90538746441225,20 to 40
24,479,03828,gujarat,junagadh,bhesan,134989,42.087267750683154,40 to 80
24,479,03829,gujarat,junagadh,visavadar,286772,39.00256773951307,20 to 40
24,479,03830,gujarat,junagadh,mendarda,84530,37.96371008720928,20 to 40
24,479,03831,gujarat,junagadh,keshod,233677,38.75729662428116,20 to 40
24,479,03832,gujarat,junagadh,mangrol,267311,37.694165044487846,20 to 40
24,479,03833,gujarat,junagadh,malia,177004,36.59176113687018,20 to 40
24,479,03834,gujarat,junagadh,talala,232135,34.72990777965188,20 to 40
24,479,03835,gujarat,junagadh,patan-veraval,291874,36.95545669085069,20 to 40
24,479,03836,gujarat,junagadh,sutrapada,145705,36.2937070531613,20 to 40
24,479,03837,gujarat,junagadh,kodinar,565650,36.73224306539228,20 to 40
24,479,03838,gujarat,junagadh,una,494310,37.35792239840639,20 to 40
24,480,03839,gujarat,amreli,kunkavav vadia,92587,41.87515004335121,40 to 80
24,480,03840,gujarat,amreli,babra,111134,42.0066978652177,40 to 80
24,480,03841,gujarat,amreli,lathi,123809,42.73279523534867,40 to 80
24,480,03842,gujarat,amreli,lilia,58104,42.08100917795504,40 to 80
24,480,03843,gujarat,amreli,amreli,180263,42.134442356225634,40 to 80
24,480,03844,gujarat,amreli,bagasara,66096,41.09211141181526,40 to 80
24,480,03845,gujarat,amreli,dhari,142347,39.16956099297385,20 to 40
24,480,03846,gujarat,amreli,savar kundla,156563,41.49336679043905,40 to 80
24,480,03847,gujarat,amreli,khambha,74369,38.24385234712556,20 to 40
24,480,03848,gujarat,amreli,jafrabad,52570,40.564195654264914,40 to 80
24,480,03849,gujarat,amreli,rajula,125238,42.39751904617206,40 to 80
24,481,03850,gujarat,bhavnagar,botad,256459,45.39020717478457,40 to 80
24,481,03851,gujarat,bhavnagar,vallabhipur,148130,46.35055497260407,40 to 80
24,481,03852,gujarat,bhavnagar,gadhada,303470,44.60787185028187,40 to 80
24,481,03853,gujarat,bhavnagar,umrala,139998,45.16265922360353,40 to 80
24,481,03854,gujarat,bhavnagar,bhavnagar,862519,49.09520303617743,40 to 80
24,481,03855,gujarat,bhavnagar,ghogha,102024,47.729508583429585,40 to 80
24,481,03856,gujarat,bhavnagar,sihor,296191,45.41342482968233,40 to 80
24,481,03857,gujarat,bhavnagar,gariadhar,189350,42.645111813128835,40 to 80
24,481,03858,gujarat,bhavnagar,palitana,286547,44.3904134838164,40 to 80
24,481,03859,gujarat,bhavnagar,talaja,292512,47.00061140351266,40 to 80
24,481,03860,gujarat,bhavnagar,mahuva,458034,43.90372233787469,40 to 80
24,482,03861,gujarat,anand,tarapur,187205,48.915055884721234,40 to 80
24,482,03862,gujarat,anand,sojitra,101816,47.06362478960531,40 to 80
24,482,03863,gujarat,anand,umreth,174342,46.56593776115102,40 to 80
24,482,03864,gujarat,anand,anand,736708,46.99291036111758,40 to 80
24,482,03865,gujarat,anand,petlad,303780,47.56749466968007,40 to 80
24,482,03866,gujarat,anand,khambhat,432416,49.04347518481373,40 to 80
24,482,03867,gujarat,anand,borsad,315196,48.00468648358037,40 to 80
24,482,03868,gujarat,anand,anklav,155796,48.0245584687409,40 to 80
24,483,03869,gujarat,kheda,kapadvanj,298418,43.973764597514744,40 to 80
24,483,03870,gujarat,kheda,virpur,142794,44.98331704692528,40 to 80
24,483,03871,gujarat,kheda,balasinor,193656,46.92410628368144,40 to 80
24,483,03872,gujarat,kheda,kathlal,154361,43.79079344555544,40 to 80
24,483,03873,gujarat,kheda,mehmedabad,233487,42.92504410185842,40 to 80
24,483,03874,gujarat,kheda,kheda,235306,46.48465000028455,40 to 80
24,483,03875,gujarat,kheda,matar,244954,46.85308138534449,40 to 80
24,483,03876,gujarat,kheda,nadiad,652899,45.53223304605381,40 to 80
24,483,03877,gujarat,kheda,mahudha,130117,45.13044862569651,40 to 80
24,483,03878,gujarat,kheda,thasra,376977,47.501239767143844,40 to 80
24,484,03879,gujarat,panch mahals,khanpur,161794,44.17239856665531,40 to 80
24,484,03880,gujarat,panch mahals,kadana,187567,44.144928785000594,40 to 80
24,484,03881,gujarat,panch mahals,santrampur,270554,44.66275040975838,40 to 80
24,484,03882,gujarat,panch mahals,lunawada,397623,45.48675164159415,40 to 80
24,484,03883,gujarat,panch mahals,shehera,250074,46.84280764445692,40 to 80
24,484,03884,gujarat,panch mahals,morwa (hadaf),133803,45.73790714987834,40 to 80
24,484,03885,gujarat,panch mahals,godhra,504030,47.678880206959704,40 to 80
24,484,03886,gujarat,panch mahals,kalol,261410,47.51042626483739,40 to 80
24,484,03887,gujarat,panch mahals,ghoghamba,128152,47.314666605673544,40 to 80
24,484,03888,gujarat,panch mahals,halol,390680,46.90711909950185,40 to 80
24,484,03889,gujarat,panch mahals,jambughoda,76165,45.10750478552944,40 to 80
24,485,03890,gujarat,dohad,fatepura,229031,44.29963510758683,40 to 80
24,485,03891,gujarat,dohad,jhalod,556220,43.02160776796987,40 to 80
24,485,03892,gujarat,dohad,limkheda,392702,42.84539566761579,40 to 80
24,485,03893,gujarat,dohad,dohad,698321,42.09407921329761,40 to 80
24,485,03894,gujarat,dohad,garbada,145677,40.05831765378108,40 to 80
24,485,03895,gujarat,dohad,devgadbaria,245619,45.49359582782623,40 to 80
24,485,03896,gujarat,dohad,dhanpur,190429,41.39965410585221,40 to 80
24,486,03897,gujarat,vadodara,savli,236635,47.21049739612639,40 to 80
24,486,03898,gujarat,vadodara,vadodara,2800180,48.66196490449724,40 to 80
24,486,03899,gujarat,vadodara,vaghodia,225834,46.718325977732945,40 to 80
24,486,03900,gujarat,vadodara,jetpur pavi,150530,44.556560901392885,40 to 80
24,486,03901,gujarat,vadodara,chhota udaipur,129409,43.54066080591917,40 to 80
24,486,03902,gujarat,vadodara,kavant,107094,42.48080819712624,40 to 80
24,486,03903,gujarat,vadodara,nasvadi,132100,43.7145986844029,40 to 80
24,486,03904,gujarat,vadodara,sankheda,242818,44.72626396709136,40 to 80
24,486,03905,gujarat,vadodara,dabhoi,267362,46.20529246312463,40 to 80
24,486,03906,gujarat,vadodara,padra,223688,47.24731343756438,40 to 80
24,486,03907,gujarat,vadodara,karjan,242724,47.17704725080845,40 to 80
24,486,03908,gujarat,vadodara,sinor,85032,46.46118456241287,40 to 80
24,487,03909,gujarat,narmada,tilakwada,102953,44.40176891844611,40 to 80
24,487,03910,gujarat,narmada,nandod,336574,44.43546568959769,40 to 80
24,487,03911,gujarat,narmada,dediapada,156979,41.37735511841433,40 to 80
24,487,03912,gujarat,narmada,sagbara,90845,42.67132161357749,40 to 80
24,488,03913,gujarat,bharuch,jambusar,276391,48.49619430528768,40 to 80
24,488,03914,gujarat,bharuch,amod,130787,47.912769423325344,40 to 80
24,488,03915,gujarat,bharuch,vagra,202981,52.27704615729173,40 to 80
24,488,03916,gujarat,bharuch,bharuch,448414,50.70131470967838,40 to 80
24,488,03917,gujarat,bharuch,jhagadia,185022,46.57372047287943,40 to 80
24,488,03918,gujarat,bharuch,anklesvar,369799,49.65739684708536,40 to 80
24,488,03919,gujarat,bharuch,hansot,70329,40.28001939275028,40 to 80
24,488,03920,gujarat,bharuch,valia,119801,45.18062911288267,40 to 80
24,489,03921,gujarat,the dangs,the dangs,262484,37.88565080815202,20 to 40
24,490,03922,gujarat,navsari,navsari,467456,49.04435429490039,40 to 80
24,490,03923,gujarat,navsari,jalalpore,340863,49.11911787990601,40 to 80
24,490,03924,gujarat,navsari,gandevi,249759,45.71048676784943,40 to 80
24,490,03925,gujarat,navsari,chikhli,290831,43.2904621154135,40 to 80
24,490,03926,gujarat,navsari,bansda,190185,40.99449458987529,40 to 80
24,491,03927,gujarat,valsad,valsad,379411,43.941989529026465,40 to 80
24,491,03928,gujarat,valsad,dharampur,121788,38.764242431987554,20 to 40
24,491,03929,gujarat,valsad,pardi,978801,40.54285615995583,40 to 80
24,491,03930,gujarat,valsad,kaprada,129845,37.488485549555726,20 to 40
24,491,03931,gujarat,valsad,umbergaon,373750,40.25477267670703,40 to 80
24,492,03932,gujarat,surat,olpad,343743,36.93689866690834,20 to 40
24,492,03933,gujarat,surat,mangrol,355381,44.55497954780417,40 to 80
24,492,03934,gujarat,surat,umarpada,94379,41.74040938834698,40 to 80
24,492,03935,gujarat,surat,mandvi,267419,45.8921295369689,40 to 80
24,492,03936,gujarat,surat,kamrej,302506,39.206492869937506,20 to 40
24,492,03937,gujarat,surat,surat city,4580822,38.49782681695688,20 to 40
24,492,03938,gujarat,surat,chorasi,450721,42.02995148087451,40 to 80
24,492,03939,gujarat,surat,palsana,184241,46.057174900034894,40 to 80
24,492,03940,gujarat,surat,bardoli,318136,48.62467943677078,40 to 80
24,492,03941,gujarat,surat,mahuva,113848,46.361074621192,40 to 80
24,493,03942,gujarat,tapi,nizar,145533,45.22467559902971,40 to 80
24,493,03943,gujarat,tapi,uchchhal,149918,44.735448630662546,40 to 80
24,493,03944,gujarat,tapi,songadh,274991,43.023227480622026,40 to 80
24,493,03945,gujarat,tapi,vyara,269889,43.88202303660206,40 to 80
24,493,03946,gujarat,tapi,valod,118894,45.57063183629979,40 to 80
21,370,02755,odisha,bargarh,paikamal,137155,43.28806151321752,40 to 80
21,370,02756,odisha,bargarh,jharbandha,197658,45.585423016035655,40 to 80
21,370,02757,odisha,bargarh,padmapur,93575,42.36667792905317,40 to 80
21,370,02758,odisha,bargarh,burdenp.s.,75591,42.439959128343496,40 to 80
21,370,02759,odisha,bargarh,gaisilet,106694,42.1406064655437,40 to 80
21,370,02760,odisha,bargarh,melchhamunda,82871,46.88898318301659,40 to 80
21,370,02761,odisha,bargarh,sohela,113620,50.89213530369904,40 to 80
21,370,02762,odisha,bargarh,bijepur,101336,45.212201078989835,40 to 80
21,370,02763,odisha,bargarh,barapali,95785,44.09834034845873,40 to 80
21,370,02764,odisha,bargarh,bheden,100892,40.67817043193523,40 to 80
21,370,02765,odisha,bargarh,bargarh,171546,45.19388119579211,40 to 80
21,370,02766,odisha,bargarh,bargarh sadar,66745,46.205592478486984,40 to 80
21,370,02767,odisha,bargarh,bhatli,102619,52.337355313138666,40 to 80
21,370,02768,odisha,bargarh,ambabhona,68325,60.26924306591062,40 to 80
21,370,02769,odisha,bargarh,attabira,132155,42.3543912672088,40 to 80
21,371,02770,odisha,jharsuguda,rengali,48067,55.229323277674034,40 to 80
21,371,02771,odisha,jharsuguda,lakhanpur,34791,48.47394509921077,40 to 80
21,371,02772,odisha,jharsuguda,belpahar,49881,50.140539401341336,40 to 80
21,371,02773,odisha,jharsuguda,banaharapali,36554,45.505931497322784,40 to 80
21,371,02774,odisha,jharsuguda,orient,64683,45.88671120045223,40 to 80
21,371,02775,odisha,jharsuguda,brajarajnagar,33982,47.12947905118286,40 to 80
21,371,02776,odisha,jharsuguda,jharsuguda,198092,45.812266893355755,40 to 80
21,371,02777,odisha,jharsuguda,badmal,24577,44.47764038668892,40 to 80
21,371,02778,odisha,jharsuguda,laikera,110008,52.49018273363114,40 to 80
21,371,02779,odisha,jharsuguda,kolabira,56592,49.943507144247306,40 to 80
21,372,02780,odisha,sambalpur,govindpur,66410,53.93299252455127,40 to 80
21,372,02781,odisha,sambalpur,mahulpalli,84964,57.40111010735054,40 to 80
21,372,02782,odisha,sambalpur,kochinda,89474,53.508440160746936,40 to 80
21,372,02783,odisha,sambalpur,katarbaga,27110,50.4010232710873,40 to 80
21,372,02784,odisha,sambalpur,thelkoloi,21144,45.072138750648925,40 to 80
21,372,02785,odisha,sambalpur,rengali,19790,45.8385171619845,40 to 80
21,372,02786,odisha,sambalpur,sasan,62935,43.00965921606251,40 to 80
21,372,02787,odisha,sambalpur,hirakud,30229,42.40608909636561,40 to 80
21,372,02788,odisha,sambalpur,burla,109155,40.20712602588649,40 to 80
21,372,02789,odisha,sambalpur,dhanupali,21572,37.8830988889462,20 to 40
21,372,02790,odisha,sambalpur,ainthapali,16535,39.430801539538024,20 to 40
21,372,02791,odisha,sambalpur,sadar,62946,40.01191199151667,40 to 80
21,372,02792,odisha,sambalpur,jamankira,61443,48.19923196026472,40 to 80
21,372,02793,odisha,sambalpur,kisinda,24326,44.257671790763,40 to 80
21,372,02794,odisha,sambalpur,jujomura,79868,44.89067438157605,40 to 80
21,372,02795,odisha,sambalpur,dhama,51910,39.705237127633985,20 to 40
21,372,02796,odisha,sambalpur,charamal,40668,43.59437338768332,40 to 80
21,372,02797,odisha,sambalpur,rairakhol,84275,41.270041559539166,40 to 80
21,372,02798,odisha,sambalpur,naktideul,33780,43.18466576495931,40 to 80
21,372,02799,odisha,sambalpur,sambalpur (m),178769,38.72905218520879,20 to 40
21,373,02800,odisha,debagarh,debagarh,142139,47.62189316476088,40 to 80
21,373,02801,odisha,debagarh,barkot,83279,43.84851219932568,40 to 80
21,373,02802,odisha,debagarh,kundheigola,65817,41.404477386655195,40 to 80
21,373,02803,odisha,debagarh,reamal,68676,47.38104836173028,40 to 80
21,374,02804,odisha,sundargarh,hemgir,157039,48.81501723231937,40 to 80
21,374,02805,odisha,sundargarh,lephripara,54988,50.20198219541635,40 to 80
21,374,02806,odisha,sundargarh,bhasma,36806,46.46492286314565,40 to 80
21,374,02807,odisha,sundargarh,dharuadihi,42808,49.22841290722453,40 to 80
21,374,02808,odisha,sundargarh,sundargarh town,48534,45.98991648149527,40 to 80
21,374,02809,odisha,sundargarh,sundargarh,83070,48.57230044625679,40 to 80
21,374,02810,odisha,sundargarh,kinjirkela,42908,50.860145291308214,40 to 80
21,374,02811,odisha,sundargarh,talasara,69884,51.999882450465115,40 to 80
21,374,02812,odisha,sundargarh,baragaon,67178,51.71860832773418,40 to 80
21,374,02813,odisha,sundargarh,kutra,60935,49.47591225312545,40 to 80
21,374,02814,odisha,sundargarh,rajagangapur,113476,48.03594688733043,40 to 80
21,374,02815,odisha,sundargarh,raiboga,38193,47.889088626049336,40 to 80
21,374,02816,odisha,sundargarh,biramitrapur,167684,46.652371994975105,40 to 80
21,374,02817,odisha,sundargarh,hatibari,54346,47.450873535469114,40 to 80
21,374,02818,odisha,sundargarh,bisra,152212,46.88892402856215,40 to 80
21,374,02819,odisha,sundargarh,bondamunda,30491,44.24988154760075,40 to 80
21,374,02820,odisha,sundargarh,brahmani tarang,15326,51.97549282166472,40 to 80
21,374,02821,odisha,sundargarh,raghunathapali,13513,42.93115766728779,40 to 80
21,374,02822,odisha,sundargarh,tangarapali,12603,43.41395203027829,40 to 80
21,374,02823,odisha,sundargarh,lathikata,54298,44.845309008749055,40 to 80
21,374,02824,odisha,sundargarh,chandiposh,16399,50.08418055143441,40 to 80
21,374,02825,odisha,sundargarh,kamarposh balang,20537,52.25170468662895,40 to 80
21,374,02826,odisha,sundargarh,koida,24655,50.67120239928376,40 to 80
21,374,02827,odisha,sundargarh,lahunipara,58900,45.328811086993426,40 to 80
21,374,02828,odisha,sundargarh,gurundia,28949,56.11270922889084,40 to 80
21,374,02829,odisha,sundargarh,tikaetpali,19728,48.206654159078234,40 to 80
21,374,02830,odisha,sundargarh,banei,55571,43.174755757041645,40 to 80
21,374,02831,odisha,sundargarh,mahulapada,9442,48.94153741824432,40 to 80
21,374,02832,odisha,sundargarh,raurkela (m),510901,42.40987830126413,40 to 80
21,374,02833,odisha,sundargarh,raurkela (its)p.s.,285367,42.47862362629272,40 to 80
21,375,02834,odisha,kendujhar,barbil,79011,59.79766405100172,40 to 80
21,375,02835,odisha,kendujhar,bolani,9024,49.87210346104368,40 to 80
21,375,02836,odisha,kendujhar,rugudi,7373,52.98372424571686,40 to 80
21,375,02837,odisha,kendujhar,joda,35722,60.709712769982175,40 to 80
21,375,02838,odisha,kendujhar,bamebari,45276,55.658076913409054,40 to 80
21,375,02839,odisha,kendujhar,champua,126949,66.6565921954278,40 to 80
21,375,02840,odisha,kendujhar,jhumpura,68792,65.38773504640562,40 to 80
21,375,02841,odisha,kendujhar,baria,161662,61.891586811211795,40 to 80
21,375,02842,odisha,kendujhar,turumunga,132481,59.200001085610715,40 to 80
21,375,02843,odisha,kendujhar,patana,157424,53.70929604308381,40 to 80
21,375,02844,odisha,kendujhar,kendujhar sadar,207606,56.46241506341417,40 to 80
21,375,02845,odisha,kendujhar,kendujhar town,138983,55.52376328767889,40 to 80
21,375,02846,odisha,kendujhar,nayakote,68951,51.80601125772135,40 to 80
21,375,02847,odisha,kendujhar,kanjipani,14357,50.11928369967716,40 to 80
21,375,02848,odisha,kendujhar,telkoi,90931,44.01617757380525,40 to 80
21,375,02849,odisha,kendujhar,pandapara,74299,52.843947838015765,40 to 80
21,375,02850,odisha,kendujhar,ghatgaon,155964,52.08648924338309,40 to 80
21,375,02851,odisha,kendujhar,harichandanpur,95288,47.46021998914208,40 to 80
21,375,02852,odisha,kendujhar,daitari,22847,45.986538561301174,40 to 80
21,375,02853,odisha,kendujhar,ghasipura,83160,34.543190907306816,20 to 40
21,375,02854,odisha,kendujhar,anandapur,96201,37.06086757241182,20 to 40
21,375,02855,odisha,kendujhar,soso,30997,31.29206702600782,20 to 40
21,375,02856,odisha,kendujhar,nandipada,49231,31.31498892333859,20 to 40
21,375,02857,odisha,kendujhar,sainkul,62471,31.51515476585351,20 to 40
21,376,02858,odisha,mayurbhanj,tiring,92384,53.5748785078552,40 to 80
21,376,02859,odisha,mayurbhanj,bahalda,48874,46.61573772007546,40 to 80
21,376,02860,odisha,mayurbhanj,jamda,71315,43.99416093767768,40 to 80
21,376,02861,odisha,mayurbhanj,rairangpur town,75235,44.32798102606593,40 to 80
21,376,02862,odisha,mayurbhanj,gorumahisani,45819,41.597608872202784,40 to 80
21,376,02863,odisha,mayurbhanj,jharpokharia,125585,34.07438202719289,20 to 40
21,376,02864,odisha,mayurbhanj,bisoi,107089,41.574822643487735,40 to 80
21,376,02865,odisha,mayurbhanj,rairangpur,111227,43.038461876201666,40 to 80
21,376,02866,odisha,mayurbhanj,badampahar,65761,44.918113237103235,40 to 80
21,376,02867,odisha,mayurbhanj,jashipur,146497,51.37279800453778,40 to 80
21,376,02868,odisha,mayurbhanj,raruan,136625,60.773785000115055,40 to 80
21,376,02869,odisha,mayurbhanj,ghagarbeda,35485,64.26432867308802,40 to 80
21,376,02870,odisha,mayurbhanj,karanjia,166700,53.853685049560454,40 to 80
21,376,02871,odisha,mayurbhanj,thakurmunda,58781,46.655101474892255,40 to 80
21,376,02872,odisha,mayurbhanj,baripada sadar,79535,32.79451047291852,20 to 40
21,376,02873,odisha,mayurbhanj,baripada town,2569,34.64679445637309,20 to 40
21,376,02874,odisha,mayurbhanj,koliana,62043,33.33908872345835,20 to 40
21,376,02875,odisha,mayurbhanj,bangiriposi,95683,32.846447305015964,20 to 40
21,376,02876,odisha,mayurbhanj,chandua,76750,33.51615495755425,20 to 40
21,376,02877,odisha,mayurbhanj,suliapada,112137,31.712663970328077,20 to 40
21,376,02878,odisha,mayurbhanj,muruda,111511,30.591087646392182,20 to 40
21,376,02879,odisha,mayurbhanj,rasagobindapur,136658,30.72909789810706,20 to 40
21,376,02880,odisha,mayurbhanj,baisinga,146158,31.246489373082607,20 to 40
21,376,02881,odisha,mayurbhanj,betanati,93188,31.2645799882224,20 to 40
21,376,02882,odisha,mayurbhanj,barsahi,126548,32.14314844772587,20 to 40
